"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Wibaux County, MT"	"30109"	Suppressed	1017	Suppressed
	"Yellowstone County, MT"	"30111"	25	147972	16.9
	"Adams County, NE"	"31001"	Suppressed	31364	Suppressed
	"Antelope County, NE"	"31003"	Suppressed	6685	Suppressed
	"Arthur County, NE"	"31005"	Suppressed	460	Suppressed
	"Banner County, NE"	"31007"	Suppressed	690	Suppressed
	"Blaine County, NE"	"31009"	Suppressed	478	Suppressed
	"Boone County, NE"	"31011"	Suppressed	5505	Suppressed
	"Box Butte County, NE"	"31013"	Suppressed	11308	Suppressed
	"Boyd County, NE"	"31015"	Suppressed	2099	Suppressed
	"Brown County, NE"	"31017"	Suppressed	3145	Suppressed
	"Buffalo County, NE"	"31019"	Suppressed	46102	Suppressed
	"Burt County, NE"	"31021"	Suppressed	6858	Suppressed
	"Butler County, NE"	"31023"	Suppressed	8395	Suppressed
	"Cass County, NE"	"31025"	Suppressed	25241	Suppressed
	"Cedar County, NE"	"31027"	Suppressed	8852	Suppressed
	"Chase County, NE"	"31029"	Suppressed	3966	Suppressed
	"Cherry County, NE"	"31031"	Suppressed	5713	Suppressed
	"Cheyenne County, NE"	"31033"	Suppressed	9998	Suppressed
	"Clay County, NE"	"31035"	Suppressed	6542	Suppressed
	"Colfax County, NE"	"31037"	Suppressed	10515	Suppressed
	"Cuming County, NE"	"31039"	Suppressed	9139	Suppressed
	"Custer County, NE"	"31041"	Suppressed	10939	Suppressed
	"Dakota County, NE"	"31043"	Suppressed	21006	Suppressed
	"Dawes County, NE"	"31045"	Suppressed	9182	Suppressed
	"Dawson County, NE"	"31047"	Suppressed	24326	Suppressed
	"Deuel County, NE"	"31049"	Suppressed	1941	Suppressed
	"Dixon County, NE"	"31051"	Suppressed	6000	Suppressed
	"Dodge County, NE"	"31053"	Suppressed	36691	Suppressed
	"Douglas County, NE"	"31055"	44	517110	8.5
	"Dundy County, NE"	"31057"	Suppressed	2008	Suppressed
	"Fillmore County, NE"	"31059"	Suppressed	5890	Suppressed
	"Franklin County, NE"	"31061"	Suppressed	3225	Suppressed
	"Frontier County, NE"	"31063"	Suppressed	2756	Suppressed
	"Furnas County, NE"	"31065"	Suppressed	4959	Suppressed
	"Gage County, NE"	"31067"	Suppressed	22311	Suppressed
	"Garden County, NE"	"31069"	Suppressed	2057	Suppressed
	"Garfield County, NE"	"31071"	Suppressed	2049	Suppressed
	"Gosper County, NE"	"31073"	Suppressed	2044	Suppressed
	"Grant County, NE"	"31075"	Suppressed	614	Suppressed
	"Greeley County, NE"	"31077"	Suppressed	2538	Suppressed
	"Hall County, NE"	"31079"	Suppressed	58607	Suppressed
	"Hamilton County, NE"	"31081"	Suppressed	9124	Suppressed
	"Harlan County, NE"	"31083"	Suppressed	3423	Suppressed
	"Hayes County, NE"	"31085"	Suppressed	967	Suppressed
	"Hitchcock County, NE"	"31087"	Suppressed	2908	Suppressed
	"Holt County, NE"	"31089"	Suppressed	10435	Suppressed
	"Hooker County, NE"	"31091"	Suppressed	736	Suppressed
	"Howard County, NE"	"31093"	Suppressed	6274	Suppressed
	"Jefferson County, NE"	"31095"	Suppressed	7547	Suppressed
	"Johnson County, NE"	"31097"	Suppressed	5217	Suppressed
	"Kearney County, NE"	"31099"	Suppressed	6489	Suppressed
	"Keith County, NE"	"31101"	Suppressed	8368	Suppressed
	"Keya Paha County, NE"	"31103"	Suppressed	824	Suppressed
	"Kimball County, NE"	"31105"	Suppressed	3821	Suppressed
	"Knox County, NE"	"31107"	Suppressed	8701	Suppressed
	"Lancaster County, NE"	"31109"	20	285407	7.0
	"Lincoln County, NE"	"31111"	Suppressed	36288	Suppressed
	"Logan County, NE"	"31113"	Suppressed	763	Suppressed
	"Loup County, NE"	"31115"	Suppressed	632	Suppressed
	"McPherson County, NE"	"31117"	Suppressed	539	Suppressed
	"Madison County, NE"	"31119"	Suppressed	34876	Suppressed
	"Merrick County, NE"	"31121"	Suppressed	7845	Suppressed
	"Morrill County, NE"	"31123"	Suppressed	5042	Suppressed
	"Nance County, NE"	"31125"	Suppressed	3735	Suppressed
	"Nemaha County, NE"	"31127"	Suppressed	7248	Suppressed
	"Nuckolls County, NE"	"31129"	Suppressed	4500	Suppressed
	"Otoe County, NE"	"31131"	Suppressed	15740	Suppressed
	"Pawnee County, NE"	"31133"	Suppressed	2773	Suppressed
	"Perkins County, NE"	"31135"	Suppressed	2970	Suppressed
	"Phelps County, NE"	"31137"	Suppressed	9188	Suppressed
	"Pierce County, NE"	"31139"	Suppressed	7266	Suppressed
	"Platte County, NE"	"31141"	Suppressed	32237	Suppressed
	"Polk County, NE"	"31143"	Suppressed	5406	Suppressed
	"Red Willow County, NE"	"31145"	Suppressed	11055	Suppressed
	"Richardson County, NE"	"31147"	Suppressed	8363	Suppressed
	"Rock County, NE"	"31149"	Suppressed	1526	Suppressed
	"Saline County, NE"	"31151"	Suppressed	14200	Suppressed
	"Sarpy County, NE"	"31153"	10	158840	6.3 (Unreliable)
	"Saunders County, NE"	"31155"	Suppressed	20780	Suppressed
	"Scotts Bluff County, NE"	"31157"	Suppressed	36970	Suppressed
	"Seward County, NE"	"31159"	Suppressed	16750	Suppressed
	"Sheridan County, NE"	"31161"	Suppressed	5469	Suppressed
	"Sherman County, NE"	"31163"	Suppressed	3152	Suppressed
	"Sioux County, NE"	"31165"	Suppressed	1311	Suppressed
	"Stanton County, NE"	"31167"	Suppressed	6129	Suppressed
	"Thayer County, NE"	"31169"	Suppressed	5228	Suppressed
	"Thomas County, NE"	"31171"	Suppressed	647	Suppressed
	"Thurston County, NE"	"31173"	Suppressed	6940	Suppressed
	"Valley County, NE"	"31175"	Suppressed	4260	Suppressed
	"Washington County, NE"	"31177"	Suppressed	20234	Suppressed
	"Wayne County, NE"	"31179"	Suppressed	9595	Suppressed
	"Webster County, NE"	"31181"	Suppressed	3812	Suppressed
	"Wheeler County, NE"	"31183"	Suppressed	818	Suppressed
	"York County, NE"	"31185"	Suppressed	13665	Suppressed
	"Churchill County, NV"	"32001"	Suppressed	24877	Suppressed
	"Clark County, NV"	"32003"	392	1951269	20.1
	"Douglas County, NV"	"32005"	13	46997	27.7 (Unreliable)
	"Elko County, NV"	"32007"	Suppressed	48818	Suppressed
	"Esmeralda County, NV"	"32009"	Suppressed	783	Suppressed
	"Eureka County, NV"	"32011"	Suppressed	1987	Suppressed
	"Humboldt County, NV"	"32013"	Suppressed	16528	Suppressed
	"Lander County, NV"	"32015"	Suppressed	5775	Suppressed
	"Lincoln County, NV"	"32017"	Suppressed	5345	Suppressed
	"Lyon County, NV"	"32019"	14	51980	26.9 (Unreliable)
	"Mineral County, NV"	"32021"	Suppressed	4772	Suppressed
	"Nye County, NV"	"32023"	21	43946	47.8
	"Pershing County, NV"	"32027"	Suppressed	6753	Suppressed
	"Storey County, NV"	"32029"	Suppressed	4010	Suppressed
	"Washoe County, NV"	"32031"	103	421407	24.4
	"White Pine County, NV"	"32033"	Suppressed	10030	Suppressed
	"Carson City, NV"	"32510"	10	55274	18.1 (Unreliable)
	"Belknap County, NH"	"33001"	Suppressed	60088	Suppressed
	"Carroll County, NH"	"33003"	Suppressed	47818	Suppressed
	"Cheshire County, NH"	"33005"	Suppressed	77117	Suppressed
	"Coos County, NH"	"33007"	Suppressed	33055	Suppressed
	"Grafton County, NH"	"33009"	10	89118	11.2 (Unreliable)
	"Hillsborough County, NH"	"33011"	58	400721	14.5
	"Merrimack County, NH"	"33013"	11	146445	7.5 (Unreliable)
	"Rockingham County, NH"	"33015"	30	295223	10.2
	"Strafford County, NH"	"33017"	18	123143	14.6 (Unreliable)
	"Sullivan County, NH"	"33019"	Suppressed	43742	Suppressed
	"Atlantic County, NJ"	"34001"	48	274549	17.5
	"Bergen County, NJ"	"34003"	56	905116	6.2
	"Burlington County, NJ"	"34005"	52	448734	11.6
	"Camden County, NJ"	"34007"	98	513657	19.1
	"Cape May County, NJ"	"34009"	Suppressed	97265	Suppressed
	"Cumberland County, NJ"	"34011"	10	156898	6.4 (Unreliable)
	"Essex County, NJ"	"34013"	77	783969	9.8
	"Gloucester County, NJ"	"34015"	50	288288	17.3
	"Hudson County, NJ"	"34017"	40	634266	6.3
	"Hunterdon County, NJ"	"34019"	Suppressed	128349	Suppressed
	"Mercer County, NJ"	"34021"	38	366513	10.4
	"Middlesex County, NJ"	"34023"	61	809858	7.5
	"Monmouth County, NJ"	"34025"	73	630380	11.6
	"Morris County, NJ"	"34027"	45	492276	9.1
	"Ocean County, NJ"	"34029"	64	576567	11.1
	"Passaic County, NJ"	"34031"	42	501226	8.4
	"Salem County, NJ"	"34033"	Suppressed	66083	Suppressed
	"Somerset County, NJ"	"34035"	17	323444	5.3 (Unreliable)
	"Sussex County, NJ"	"34037"	23	149265	15.4
	"Union County, NJ"	"34039"	38	536499	7.1
	"Warren County, NJ"	"34041"	15	108692	13.8 (Unreliable)
	"Bernalillo County, NM"	"35001"	186	662564	28.1
	"Catron County, NM"	"35003"	Suppressed	3725	Suppressed
	"Chaves County, NM"	"35005"	Suppressed	65645	Suppressed
	"Cibola County, NM"	"35006"	Suppressed	27213	Suppressed
	"Colfax County, NM"	"35007"	Suppressed	13750	Suppressed
	"Curry County, NM"	"35009"	Suppressed	48376	Suppressed
	"DeBaca County, NM"	"35011"	Suppressed	2022	Suppressed
	"Dona Ana County, NM"	"35013"	40	209233	19.1
	"Eddy County, NM"	"35015"	20	53829	37.2
	"Grant County, NM"	"35017"	Suppressed	29514	Suppressed
	"Guadalupe County, NM"	"35019"	Suppressed	4687	Suppressed
	"Harding County, NM"	"35021"	Suppressed	695	Suppressed
	"Hidalgo County, NM"	"35023"	Suppressed	4894	Suppressed
	"Lea County, NM"	"35025"	12	64727	18.5 (Unreliable)
	"Lincoln County, NM"	"35027"	Suppressed	20497	Suppressed
	"Los Alamos County, NM"	"35028"	Suppressed	17950	Suppressed
	"Luna County, NM"	"35029"	Suppressed	25095	Suppressed
	"McKinley County, NM"	"35031"	10	71492	14.0 (Unreliable)
	"Mora County, NM"	"35033"	Suppressed	4881	Suppressed
	"Otero County, NM"	"35035"	13	63797	20.4 (Unreliable)
	"Quay County, NM"	"35037"	Suppressed	9041	Suppressed
	"Rio Arriba County, NM"	"35039"	19	40246	47.2 (Unreliable)
	"Roosevelt County, NM"	"35041"	Suppressed	19846	Suppressed
	"Sandoval County, NM"	"35043"	19	131561	14.4 (Unreliable)
	"San Juan County, NM"	"35045"	19	130044	14.6 (Unreliable)
	"San Miguel County, NM"	"35047"	Suppressed	29393	Suppressed
	"Santa Fe County, NM"	"35049"	33	144170	22.9
	"Sierra County, NM"	"35051"	Suppressed	11988	Suppressed
	"Socorro County, NM"	"35053"	Suppressed	17866	Suppressed
	"Taos County, NM"	"35055"	Suppressed	32937	Suppressed
	"Torrance County, NM"	"35057"	Suppressed	16383	Suppressed
	"Union County, NM"	"35059"	Suppressed	4549	Suppressed
	"Valencia County, NM"	"35061"	22	76569	28.7
	"Albany County, NY"	"36001"	26	304204	8.5
	"Allegany County, NY"	"36003"	Suppressed	48946	Suppressed
	"Bronx County, NY"	"36005"	111	1385108	8.0
	"Broome County, NY"	"36007"	18	200600	9.0 (Unreliable)
	"Cattaraugus County, NY"	"36009"	Suppressed	80317	Suppressed
	"Cayuga County, NY"	"36011"	Suppressed	80026	Suppressed
	"Chautauqua County, NY"	"36013"	12	134905	8.9 (Unreliable)
	"Chemung County, NY"	"36015"	Suppressed	88830	Suppressed
	"Chenango County, NY"	"36017"	Suppressed	50477	Suppressed
	"Clinton County, NY"	"36019"	Suppressed	82128	Suppressed
	"Columbia County, NY"	"36021"	Suppressed	63096	Suppressed
	"Cortland County, NY"	"36023"	Suppressed	49336	Suppressed
	"Delaware County, NY"	"36025"	Suppressed	47980	Suppressed
	"Dutchess County, NY"	"36027"	55	297488	18.5
	"Erie County, NY"	"36029"	79	919040	8.6
	"Essex County, NY"	"36031"	Suppressed	39370	Suppressed
	"Franklin County, NY"	"36033"	Suppressed	51599	Suppressed
	"Fulton County, NY"	"36035"	Suppressed	55531	Suppressed
	"Genesee County, NY"	"36037"	Suppressed	60079	Suppressed
	"Greene County, NY"	"36039"	Suppressed	49221	Suppressed
	"Hamilton County, NY"	"36041"	Suppressed	4836	Suppressed
	"Herkimer County, NY"	"36043"	Suppressed	64519	Suppressed
	"Jefferson County, NY"	"36045"	Suppressed	116229	Suppressed
	"Kings County, NY"	"36047"	180	2504700	7.2
	"Lewis County, NY"	"36049"	Suppressed	27087	Suppressed
	"Livingston County, NY"	"36051"	Suppressed	65393	Suppressed
	"Madison County, NY"	"36053"	Suppressed	73442	Suppressed
	"Monroe County, NY"	"36055"	63	744344	8.5
	"Montgomery County, NY"	"36057"	Suppressed	50219	Suppressed
	"Nassau County, NY"	"36059"	101	1339532	7.5
	"New York County, NY"	"36061"	99	1585873	6.2
	"Niagara County, NY"	"36063"	30	216469	13.9
	"Oneida County, NY"	"36065"	17	234878	7.2 (Unreliable)
	"Onondaga County, NY"	"36067"	40	467026	8.6
	"Ontario County, NY"	"36069"	Suppressed	107931	Suppressed
	"Orange County, NY"	"36071"	54	372813	14.5
	"Orleans County, NY"	"36073"	Suppressed	42883	Suppressed
	"Oswego County, NY"	"36075"	12	122109	9.8 (Unreliable)
	"Otsego County, NY"	"36077"	Suppressed	62259	Suppressed
	"Putnam County, NY"	"36079"	Suppressed	99710	Suppressed
	"Queens County, NY"	"36081"	133	2230722	6.0
	"Rensselaer County, NY"	"36083"	13	159429	8.2 (Unreliable)
	"Richmond County, NY"	"36085"	69	468730	14.7
	"Rockland County, NY"	"36087"	18	311687	5.8 (Unreliable)
	"St. Lawrence County, NY"	"36089"	Suppressed	111944	Suppressed
	"Saratoga County, NY"	"36091"	Suppressed	219607	Suppressed
	"Schenectady County, NY"	"36093"	Suppressed	154727	Suppressed
	"Schoharie County, NY"	"36095"	Suppressed	32749	Suppressed
	"Schuyler County, NY"	"36097"	Suppressed	18343	Suppressed
	"Seneca County, NY"	"36099"	Suppressed	35251	Suppressed
	"Steuben County, NY"	"36101"	Suppressed	98990	Suppressed
	"Suffolk County, NY"	"36103"	199	1493350	13.3
	"Sullivan County, NY"	"36105"	Suppressed	77547	Suppressed
	"Tioga County, NY"	"36107"	Suppressed	51125	Suppressed
	"Tompkins County, NY"	"36109"	Suppressed	101564	Suppressed
	"Ulster County, NY"	"36111"	14	182493	7.7 (Unreliable)
	"Warren County, NY"	"36113"	Suppressed	65707	Suppressed
	"Washington County, NY"	"36115"	Suppressed	63216	Suppressed
	"Wayne County, NY"	"36117"	Suppressed	93772	Suppressed
	"Westchester County, NY"	"36119"	48	949113	5.1
	"Wyoming County, NY"	"36121"	Suppressed	42155	Suppressed
	"Yates County, NY"	"36123"	Suppressed	25348	Suppressed
	"Alamance County, NC"	"37001"	10	151131	6.6 (Unreliable)
	"Alexander County, NC"	"37003"	10	37198	26.9 (Unreliable)
	"Alleghany County, NC"	"37005"	Suppressed	11155	Suppressed
	"Anson County, NC"	"37007"	Suppressed	26948	Suppressed
	"Ashe County, NC"	"37009"	Suppressed	27281	Suppressed
	"Avery County, NC"	"37011"	Suppressed	17797	Suppressed
	"Beaufort County, NC"	"37013"	Suppressed	47759	Suppressed
	"Bertie County, NC"	"37015"	Suppressed	21282	Suppressed
	"Bladen County, NC"	"37017"	Suppressed	35190	Suppressed
	"Brunswick County, NC"	"37019"	23	107431	21.4
	"Buncombe County, NC"	"37021"	28	238318	11.7
	"Burke County, NC"	"37023"	23	90912	25.3
	"Cabarrus County, NC"	"37025"	23	178011	12.9
	"Caldwell County, NC"	"37027"	13	83029	15.7 (Unreliable)
	"Camden County, NC"	"37029"	Suppressed	9980	Suppressed
	"Carteret County, NC"	"37031"	11	66469	16.5 (Unreliable)
	"Caswell County, NC"	"37033"	Suppressed	23719	Suppressed
	"Catawba County, NC"	"37035"	21	154358	13.6
	"Chatham County, NC"	"37037"	Suppressed	63505	Suppressed
	"Cherokee County, NC"	"37039"	13	27444	47.4 (Unreliable)
	"Chowan County, NC"	"37041"	Suppressed	14793	Suppressed
	"Clay County, NC"	"37043"	Suppressed	10587	Suppressed
	"Cleveland County, NC"	"37045"	20	98078	20.4
	"Columbus County, NC"	"37047"	15	58098	25.8 (Unreliable)
	"Craven County, NC"	"37049"	11	103505	10.6 (Unreliable)
	"Cumberland County, NC"	"37051"	44	319431	13.8
	"Currituck County, NC"	"37053"	Suppressed	23547	Suppressed
	"Dare County, NC"	"37055"	Suppressed	33920	Suppressed
	"Davidson County, NC"	"37057"	16	162878	9.8 (Unreliable)
	"Davie County, NC"	"37059"	Suppressed	41240	Suppressed
	"Duplin County, NC"	"37061"	Suppressed	58505	Suppressed
	"Durham County, NC"	"37063"	29	267587	10.8
	"Edgecombe County, NC"	"37065"	Suppressed	56552	Suppressed
	"Forsyth County, NC"	"37067"	28	350670	8.0
	"Franklin County, NC"	"37069"	Suppressed	60619	Suppressed
	"Gaston County, NC"	"37071"	47	206086	22.8
	"Gates County, NC"	"37073"	Suppressed	12197	Suppressed
	"Graham County, NC"	"37075"	Suppressed	8861	Suppressed
	"Granville County, NC"	"37077"	Suppressed	59916	Suppressed
	"Greene County, NC"	"37079"	Suppressed	21362	Suppressed
	"Guilford County, NC"	"37081"	36	488406	7.4
	"Halifax County, NC"	"37083"	Suppressed	54691	Suppressed
	"Harnett County, NC"	"37085"	12	114678	10.5 (Unreliable)
	"Haywood County, NC"	"37087"	13	59036	22.0 (Unreliable)
	"Henderson County, NC"	"37089"	19	106740	17.8 (Unreliable)
	"Hertford County, NC"	"37091"	Suppressed	24669	Suppressed
	"Hoke County, NC"	"37093"	Suppressed	46952	Suppressed
	"Hyde County, NC"	"37095"	Suppressed	5810	Suppressed
	"Iredell County, NC"	"37097"	23	159437	14.4
	"Jackson County, NC"	"37099"	Suppressed	40271	Suppressed
	"Johnston County, NC"	"37101"	28	168878	16.6
	"Jones County, NC"	"37103"	Suppressed	10153	Suppressed
	"Lee County, NC"	"37105"	Suppressed	57866	Suppressed
	"Lenoir County, NC"	"37107"	Suppressed	59495	Suppressed
	"Lincoln County, NC"	"37109"	Suppressed	78265	Suppressed
	"McDowell County, NC"	"37111"	Suppressed	44996	Suppressed
	"Macon County, NC"	"37113"	Suppressed	33922	Suppressed
	"Madison County, NC"	"37115"	Suppressed	20764	Suppressed
	"Martin County, NC"	"37117"	Suppressed	24505	Suppressed
	"Mecklenburg County, NC"	"37119"	65	919628	7.1
	"Mitchell County, NC"	"37121"	Suppressed	15579	Suppressed
	"Montgomery County, NC"	"37123"	Suppressed	27798	Suppressed
	"Moore County, NC"	"37125"	Suppressed	88247	Suppressed
	"Nash County, NC"	"37127"	Suppressed	95840	Suppressed
	"New Hanover County, NC"	"37129"	31	202667	15.3
	"Northampton County, NC"	"37131"	Suppressed	22099	Suppressed
	"Onslow County, NC"	"37133"	16	177772	9.0 (Unreliable)
	"Orange County, NC"	"37135"	Suppressed	133801	Suppressed
	"Pamlico County, NC"	"37137"	Suppressed	13144	Suppressed
	"Pasquotank County, NC"	"37139"	Suppressed	40661	Suppressed
	"Pender County, NC"	"37141"	Suppressed	52217	Suppressed
	"Perquimans County, NC"	"37143"	Suppressed	13453	Suppressed
	"Person County, NC"	"37145"	Suppressed	39464	Suppressed
	"Pitt County, NC"	"37147"	19	168148	11.3 (Unreliable)
	"Polk County, NC"	"37149"	Suppressed	20510	Suppressed
	"Randolph County, NC"	"37151"	19	141752	13.4 (Unreliable)
	"Richmond County, NC"	"37153"	Suppressed	46639	Suppressed
	"Robeson County, NC"	"37155"	11	134168	8.2 (Unreliable)
	"Rockingham County, NC"	"37157"	17	93643	18.2 (Unreliable)
	"Rowan County, NC"	"37159"	23	138428	16.6
	"Rutherford County, NC"	"37161"	10	67810	14.7 (Unreliable)
	"Sampson County, NC"	"37163"	Suppressed	63431	Suppressed
	"Scotland County, NC"	"37165"	Suppressed	36157	Suppressed
	"Stanly County, NC"	"37167"	18	60585	29.7 (Unreliable)
	"Stokes County, NC"	"37169"	Suppressed	47401	Suppressed
	"Surry County, NC"	"37171"	18	73673	24.4 (Unreliable)
	"Swain County, NC"	"37173"	Suppressed	13981	Suppressed
	"Transylvania County, NC"	"37175"	Suppressed	33090	Suppressed
	"Tyrrell County, NC"	"37177"	Suppressed	4407	Suppressed
	"Union County, NC"	"37179"	12	201292	6.0 (Unreliable)
	"Vance County, NC"	"37181"	Suppressed	45422	Suppressed
	"Wake County, NC"	"37183"	57	900993	6.3
	"Warren County, NC"	"37185"	Suppressed	20972	Suppressed
	"Washington County, NC"	"37187"	Suppressed	13228	Suppressed
	"Watauga County, NC"	"37189"	Suppressed	51079	Suppressed
	"Wayne County, NC"	"37191"	14	122623	11.4 (Unreliable)
	"Wilkes County, NC"	"37193"	17	69340	24.5 (Unreliable)
	"Wilson County, NC"	"37195"	Suppressed	81234	Suppressed
	"Yadkin County, NC"	"37197"	Suppressed	38406	Suppressed
	"Yancey County, NC"	"37199"	Suppressed	17818	Suppressed
	"Adams County, ND"	"38001"	Suppressed	2343	Suppressed
	"Barnes County, ND"	"38003"	Suppressed	11066	Suppressed
	"Benson County, ND"	"38005"	Suppressed	6660	Suppressed
	"Billings County, ND"	"38007"	Suppressed	783	Suppressed
	"Bottineau County, ND"	"38009"	Suppressed	6429	Suppressed
	"Bowman County, ND"	"38011"	Suppressed	3151	Suppressed
	"Burke County, ND"	"38013"	Suppressed	1968	Suppressed
	"Burleigh County, ND"	"38015"	Suppressed	81308	Suppressed
	"Cass County, ND"	"38017"	Suppressed	149778	Suppressed
	"Cavalier County, ND"	"38019"	Suppressed	3993	Suppressed
	"Dickey County, ND"	"38021"	Suppressed	5289	Suppressed
	"Divide County, ND"	"38023"	Suppressed	2071	Suppressed
	"Dunn County, ND"	"38025"	Suppressed	3536	Suppressed
	"Eddy County, ND"	"38027"	Suppressed	2385	Suppressed
	"Emmons County, ND"	"38029"	Suppressed	3550	Suppressed
	"Foster County, ND"	"38031"	Suppressed	3343	Suppressed
	"Golden Valley County, ND"	"38033"	Suppressed	1680	Suppressed
	"Grand Forks County, ND"	"38035"	Suppressed	66861	Suppressed
	"Grant County, ND"	"38037"	Suppressed	2394	Suppressed
	"Griggs County, ND"	"38039"	Suppressed	2420	Suppressed
	"Hettinger County, ND"	"38041"	Suppressed	2477	Suppressed
	"Kidder County, ND"	"38043"	Suppressed	2435	Suppressed
	"LaMoure County, ND"	"38045"	Suppressed	4139	Suppressed
	"Logan County, ND"	"38047"	Suppressed	1990	Suppressed
	"McHenry County, ND"	"38049"	Suppressed	5395	Suppressed
	"McIntosh County, ND"	"38051"	Suppressed	2809	Suppressed
	"McKenzie County, ND"	"38053"	Suppressed	6360	Suppressed
	"McLean County, ND"	"38055"	Suppressed	8962	Suppressed
	"Mercer County, ND"	"38057"	Suppressed	8424	Suppressed
	"Morton County, ND"	"38059"	Suppressed	27471	Suppressed
	"Mountrail County, ND"	"38061"	Suppressed	7673	Suppressed
	"Nelson County, ND"	"38063"	Suppressed	3126	Suppressed
	"Oliver County, ND"	"38065"	Suppressed	1846	Suppressed
	"Pembina County, ND"	"38067"	Suppressed	7413	Suppressed
	"Pierce County, ND"	"38069"	Suppressed	4357	Suppressed
	"Ramsey County, ND"	"38071"	Suppressed	11451	Suppressed
	"Ransom County, ND"	"38073"	Suppressed	5457	Suppressed
	"Renville County, ND"	"38075"	Suppressed	2470	Suppressed
	"Richland County, ND"	"38077"	Suppressed	16321	Suppressed
	"Rolette County, ND"	"38079"	Suppressed	13937	Suppressed
	"Sargent County, ND"	"38081"	Suppressed	3829	Suppressed
	"Sheridan County, ND"	"38083"	Suppressed	1321	Suppressed
	"Sioux County, ND"	"38085"	Suppressed	4153	Suppressed
	"Slope County, ND"	"38087"	Suppressed	727	Suppressed
	"Stark County, ND"	"38089"	Suppressed	24199	Suppressed
	"Steele County, ND"	"38091"	Suppressed	1975	Suppressed
	"Stutsman County, ND"	"38093"	Suppressed	21100	Suppressed
	"Towner County, ND"	"38095"	Suppressed	2246	Suppressed
	"Traill County, ND"	"38097"	Suppressed	8121	Suppressed
	"Walsh County, ND"	"38099"	Suppressed	11119	Suppressed
	"Ward County, ND"	"38101"	Suppressed	61675	Suppressed
	"Wells County, ND"	"38103"	Suppressed	4207	Suppressed
	"Williams County, ND"	"38105"	Suppressed	22398	Suppressed
	"Adams County, OH"	"39001"	Suppressed	28550	Suppressed
	"Allen County, OH"	"39003"	Suppressed	106331	Suppressed
	"Ashland County, OH"	"39005"	Suppressed	53139	Suppressed
	"Ashtabula County, OH"	"39007"	20	101497	19.7
	"Athens County, OH"	"39009"	Suppressed	64757	Suppressed
	"Auglaize County, OH"	"39011"	Suppressed	45949	Suppressed
	"Belmont County, OH"	"39013"	Suppressed	70400	Suppressed
	"Brown County, OH"	"39015"	17	44846	37.9 (Unreliable)
	"Butler County, OH"	"39017"	73	368130	19.8
	"Carroll County, OH"	"39019"	Suppressed	28836	Suppressed
	"Champaign County, OH"	"39021"	Suppressed	40097	Suppressed
	"Clark County, OH"	"39023"	21	138333	15.2
	"Clermont County, OH"	"39025"	52	197363	26.3
	"Clinton County, OH"	"39027"	Suppressed	42040	Suppressed
	"Columbiana County, OH"	"39029"	18	107841	16.7 (Unreliable)
	"Coshocton County, OH"	"39031"	Suppressed	36901	Suppressed
	"Crawford County, OH"	"39033"	Suppressed	43784	Suppressed
	"Cuyahoga County, OH"	"39035"	185	1280122	14.5
	"Darke County, OH"	"39037"	Suppressed	52959	Suppressed
	"Defiance County, OH"	"39039"	Suppressed	39037	Suppressed
	"Delaware County, OH"	"39041"	14	174214	8.0 (Unreliable)
	"Erie County, OH"	"39043"	18	77079	23.4 (Unreliable)
	"Fairfield County, OH"	"39045"	18	146156	12.3 (Unreliable)
	"Fayette County, OH"	"39047"	Suppressed	29030	Suppressed
	"Franklin County, OH"	"39049"	239	1163414	20.5
	"Fulton County, OH"	"39051"	Suppressed	42698	Suppressed
	"Gallia County, OH"	"39053"	Suppressed	30934	Suppressed
	"Geauga County, OH"	"39055"	Suppressed	93389	Suppressed
	"Greene County, OH"	"39057"	32	161573	19.8
	"Guernsey County, OH"	"39059"	13	40087	32.4 (Unreliable)
	"Hamilton County, OH"	"39061"	129	802374	16.1
	"Hancock County, OH"	"39063"	Suppressed	74782	Suppressed
	"Hardin County, OH"	"39065"	Suppressed	32058	Suppressed
	"Harrison County, OH"	"39067"	Suppressed	15864	Suppressed
	"Henry County, OH"	"39069"	Suppressed	28215	Suppressed
	"Highland County, OH"	"39071"	14	43589	32.1 (Unreliable)
	"Hocking County, OH"	"39073"	Suppressed	29380	Suppressed
	"Holmes County, OH"	"39075"	Suppressed	42366	Suppressed
	"Huron County, OH"	"39077"	Suppressed	59626	Suppressed
	"Jackson County, OH"	"39079"	Suppressed	33225	Suppressed
	"Jefferson County, OH"	"39081"	13	69709	18.6 (Unreliable)
	"Knox County, OH"	"39083"	11	60921	18.1 (Unreliable)
	"Lake County, OH"	"39085"	43	230041	18.7
	"Lawrence County, OH"	"39087"	11	62450	17.6 (Unreliable)
	"Licking County, OH"	"39089"	24	166492	14.4
	"Logan County, OH"	"39091"	Suppressed	45858	Suppressed
	"Lorain County, OH"	"39093"	36	301356	11.9
	"Lucas County, OH"	"39095"	62	441815	14.0
	"Madison County, OH"	"39097"	11	43435	25.3 (Unreliable)
	"Mahoning County, OH"	"39099"	55	238823	23.0
	"Marion County, OH"	"39101"	Suppressed	66501	Suppressed
	"Medina County, OH"	"39103"	12	172332	7.0 (Unreliable)
	"Meigs County, OH"	"39105"	Suppressed	23770	Suppressed
	"Mercer County, OH"	"39107"	Suppressed	40814	Suppressed
	"Miami County, OH"	"39109"	15	102506	14.6 (Unreliable)
