County_cd,Deaths,Population,State,County_nm
30085,-1,10889,MT,Roosevelt
30087,-1,9379,MT,Rosebud
30089,-1,11376,MT,Sanders
30091,-1,3579,MT,Sheridan
30093,-1,34470,MT,Silver Bow
30095,-1,9209,MT,Stillwater
30097,-1,3596,MT,Sweet Grass
30099,-1,6072,MT,Teton
30101,-1,5235,MT,Toole
30103,-1,732,MT,Treasure
30105,-1,7493,MT,Valley
30107,-1,2099,MT,Wheatland
30109,-1,1055,MT,Wibaux
30111,21,151887,MT,Yellowstone
31001,-1,31390,NE,Adams
31003,-1,6528,NE,Antelope
31005,-1,481,NE,Arthur
31007,-1,764,NE,Banner
31009,-1,513,NE,Blaine
31011,-1,5415,NE,Boone
31013,-1,11276,NE,Box Butte
31015,-1,2064,NE,Boyd
31017,-1,3025,NE,Brown
31019,-1,47626,NE,Buffalo
31021,-1,6684,NE,Burt
31023,-1,8309,NE,Butler
31025,-1,25156,NE,Cass
31027,-1,8763,NE,Cedar
31029,-1,4036,NE,Chase
31031,-1,5729,NE,Cherry
31033,-1,10062,NE,Cheyenne
31035,-1,6409,NE,Clay
31037,-1,10559,NE,Colfax
31039,-1,9098,NE,Cuming
31041,-1,10788,NE,Custer
31043,-1,20795,NE,Dakota
31045,-1,9179,NE,Dawes
31047,-1,24064,NE,Dawson
31049,-1,1972,NE,Deuel
31051,-1,5908,NE,Dixon
31053,-1,36648,NE,Dodge
31055,58,531307,NE,Douglas
31057,-1,1994,NE,Dundy
31059,-1,5731,NE,Fillmore
31061,-1,3189,NE,Franklin
31063,-1,2735,NE,Frontier
31065,-1,4899,NE,Furnas
31067,-1,21745,NE,Gage
31069,-1,1969,NE,Garden
31071,-1,1984,NE,Garfield
31073,-1,2032,NE,Gosper
31075,-1,616,NE,Grant
31077,-1,2455,NE,Greeley
31079,-1,60301,NE,Hall
31081,-1,9023,NE,Hamilton
31083,-1,3419,NE,Harlan
31085,-1,942,NE,Hayes
31087,-1,2883,NE,Hitchcock
31089,-1,10404,NE,Holt
31091,-1,712,NE,Hooker
31093,-1,6302,NE,Howard
31095,-1,7533,NE,Jefferson
31097,-1,5169,NE,Johnson
31099,-1,6518,NE,Kearney
31101,-1,8210,NE,Keith
31103,-1,798,NE,Keya Paha
31105,-1,3779,NE,Kimball
31107,-1,8592,NE,Knox
31109,28,293606,NE,Lancaster
31111,-1,36000,NE,Lincoln
31113,-1,774,NE,Logan
31115,-1,599,NE,Loup
31117,-1,503,NE,McPherson
31119,-1,35131,NE,Madison
31121,-1,7802,NE,Merrick
31123,-1,4873,NE,Morrill
31125,-1,3708,NE,Nance
31127,-1,7193,NE,Nemaha
31129,-1,4427,NE,Nuckolls
31131,-1,15763,NE,Otoe
31133,-1,2776,NE,Pawnee
31135,-1,2937,NE,Perkins
31137,-1,9229,NE,Phelps
31139,-1,7169,NE,Pierce
31141,-1,32602,NE,Platte
31143,-1,5287,NE,Polk
31145,-1,11013,NE,Red Willow
31147,-1,8302,NE,Richardson
31149,-1,1375,NE,Rock
31151,-1,14474,NE,Saline
31153,12,165886,NE,Sarpy
31155,-1,20832,NE,Saunders
31157,-1,36921,NE,Scotts Bluff
31159,-1,16981,NE,Seward
31161,-1,5350,NE,Sheridan
31163,-1,3125,NE,Sherman
31165,-1,1322,NE,Sioux
31167,-1,6105,NE,Stanton
31169,-1,5156,NE,Thayer
31171,-1,692,NE,Thomas
31173,-1,6917,NE,Thurston
31175,-1,4231,NE,Valley
31177,-1,20293,NE,Washington
31179,-1,9513,NE,Wayne
31181,-1,3753,NE,Webster
31183,-1,795,NE,Wheeler
31185,-1,13828,NE,York
32001,-1,24333,NV,Churchill
32003,425,1995815,NV,Clark
32005,-1,46973,NV,Douglas
32007,-1,51070,NV,Elko
32009,-1,770,NV,Esmeralda
32011,-1,1996,NV,Eureka
32013,-1,17068,NV,Humboldt
32015,-1,5931,NV,Lander
32017,-1,5338,NV,Lincoln
32019,11,51087,NV,Lyon
32021,-1,4664,NV,Mineral
32023,19,43658,NV,Nye
32027,-1,6768,NV,Pershing
32029,-1,3914,NV,Storey
32031,106,428654,NV,Washoe
32033,-1,9986,NV,White Pine
32510,-1,54540,NV,Cars
33001,-1,60339,NH,Belknap
33003,-1,47677,NH,Carroll
33005,15,76851,NH,Cheshire
33007,-1,32005,NH,Coos
33009,-1,89230,NH,Grafton
33011,61,402651,NH,Hillsborough
33013,10,146944,NH,Merrimack
33015,42,297694,NH,Rockingham
33017,13,124612,NH,Strafford
33019,-1,43179,NH,Sullivan
34001,72,275604,NJ,Atlantic
34003,79,919694,NJ,Bergen
34005,77,451226,NJ,Burlington
34007,129,512906,NJ,Camden
34009,26,96460,NJ,Cape May
34011,26,157071,NJ,Cumberland
34013,97,787579,NJ,Essex
34015,76,290094,NJ,Gloucester
34017,71,657113,NJ,Hudson
34019,-1,126492,NJ,Hunterdon
34021,36,370087,NJ,Mercer
34023,100,823670,NJ,Middlesex
34025,95,628782,NJ,Monmouth
34027,55,497310,NJ,Morris
34029,121,580682,NJ,Ocean
34031,51,505101,NJ,Passaic
34033,10,65627,NJ,Salem
34035,23,328580,NJ,Somerset
34037,20,147033,NJ,Sussex
34039,39,544465,NJ,Union
34041,12,107635,NJ,Warren
35001,194,672685,NM,Bernalillo
35003,-1,3651,NM,Catron
35005,12,65705,NM,Chaves
35006,-1,27316,NM,Cibola
35007,-1,13226,NM,Colfax
35009,-1,50690,NM,Curry
35011,-1,1941,NM,DeBaca
35013,38,214162,NM,Dona Ana
35015,10,54424,NM,Eddy
35017,-1,29320,NM,Grant
35019,-1,4612,NM,Guadalupe
35021,-1,698,NM,Harding
35023,-1,4785,NM,Hidalgo
35025,-1,66182,NM,Lea
35027,-1,20198,NM,Lincoln
35028,-1,18149,NM,Los Alamos
35029,-1,24983,NM,Luna
35031,-1,72691,NM,McKinley
35033,-1,4675,NM,Mora
35035,15,66016,NM,Otero
35037,-1,8816,NM,Quay
35039,32,40254,NM,Rio Arriba
35041,-1,20341,NM,Roosevelt
35043,24,135383,NM,Sandoval
35045,28,128331,NM,San Juan
35047,12,29026,NM,San Miguel
35049,38,146157,NM,Santa Fe
35051,-1,11881,NM,Sierra
35053,-1,17524,NM,Socorro
35055,14,32817,NM,Taos
35057,-1,16074,NM,Torrance
35059,-1,4432,NM,Union
35061,13,76639,NM,Valencia
36001,27,306384,NY,Albany
36003,-1,48247,NY,Allegany
36005,165,1414774,NY,Bronx
36007,21,198916,NY,Broome
36009,10,79365,NY,Cattaraugus
36011,-1,79637,NY,Cayuga
36013,12,133438,NY,Chautauqua
36015,19,89264,NY,Chemung
36017,-1,49919,NY,Chenango
36019,-1,81869,NY,Clinton
36021,-1,62539,NY,Columbia
36023,-1,49154,NY,Cortland
36025,-1,47330,NY,Delaware
36027,58,297213,NY,Dutchess
36029,92,920792,NY,Erie
36031,-1,39114,NY,Essex
36033,10,51788,NY,Franklin
36035,-1,55033,NY,Fulton
36037,-1,59762,NY,Genesee
36039,11,48711,NY,Greene
36041,-1,4797,NY,Hamilton
36043,-1,64527,NY,Herkimer
36045,13,120730,NY,Jefferson
36047,206,2572282,NY,Kings
36049,-1,27267,NY,Lewis
36051,10,64854,NY,Livingston
36053,-1,72490,NY,Madison
36055,81,748947,NY,Monroe
36057,-1,49848,NY,Montgomery
36059,158,1350748,NY,Nassau
36061,187,1625121,NY,New York
36063,34,214841,NY,Niagara
36065,17,234061,NY,Oneida
36067,60,467712,NY,Onondaga
36069,-1,108801,NY,Ontario
36071,52,374100,NY,Orange
36073,-1,42465,NY,Orleans
36075,16,121551,NY,Oswego
36077,-1,61805,NY,Otsego
36079,16,99717,NY,Putnam
36081,133,2278024,NY,Queens
36083,16,159669,NY,Rensselaer
36085,87,470978,NY,Richmond
36087,21,317763,NY,Rockland
36089,-1,112621,NY,St. Lawrence
36091,11,222553,NY,Saratoga
36093,10,154945,NY,Schenectady
36095,-1,32086,NY,Schoharie
36097,-1,18579,NY,Schuyler
36099,-1,35380,NY,Seneca
36101,-1,99064,NY,Steuben
36103,288,1499382,NY,Suffolk
36105,14,76952,NY,Sullivan
36107,-1,50303,NY,Tioga
36109,14,103135,NY,Tompkins
36111,23,181811,NY,Ulster
36113,-1,65418,NY,Warren
36115,-1,63066,NY,Washington
36117,-1,93012,NY,Wayne
36119,95,961073,NY,Westchester
36121,-1,41771,NY,Wyoming
36123,-1,25271,NY,Yates
37001,22,153659,NC,Alamance
37003,-1,36964,NC,Alexander
37005,-1,10923,NC,Alleghany
37007,-1,26311,NC,Anson
37009,-1,27099,NC,Ashe
37011,-1,17630,NC,Avery
37013,-1,47497,NC,Beaufort
37015,-1,20591,NC,Bertie
37017,-1,34922,NC,Bladen
37019,34,112163,NC,Brunswick
37021,30,244188,NC,Buncombe
37023,25,89901,NC,Burke
37025,21,184290,NC,Cabarrus
37027,15,81979,NC,Caldwell
37029,-1,10035,NC,Camden
37031,11,67738,NC,Carteret
37033,-1,23220,NC,Caswell
37035,29,154940,NC,Catawba
37037,-1,65764,NC,Chatham
37039,-1,26971,NC,Cherokee
37041,-1,14715,NC,Chowan
37043,-1,10684,NC,Clay
37045,15,97425,NC,Cleveland
37047,10,57591,NC,Columbus
37049,11,105309,NC,Craven
37051,46,323454,NC,Cumberland
37053,-1,24030,NC,Currituck
37055,-1,34453,NC,Dare
37057,30,163474,NC,Davidson
37059,-1,41323,NC,Davie
37061,-1,59466,NC,Duplin
37063,22,282676,NC,Durham
37065,-1,55746,NC,Edgecombe
37067,45,357815,NC,Forsyth
37069,-1,61537,NC,Franklin
37071,50,208128,NC,Gaston
37073,-1,11919,NC,Gates
37075,-1,8707,NC,Graham
37077,-1,57764,NC,Granville
37079,-1,21392,NC,Greene
37081,53,500841,NC,Guilford
37083,-1,53866,NC,Halifax
37085,18,122220,NC,Harnett
37087,17,58796,NC,Haywood
37089,15,108014,NC,Henderson
37091,-1,24414,NC,Hertford
37093,-1,50413,NC,Hoke
37095,-1,5736,NC,Hyde
37097,24,162823,NC,Iredell
37099,-1,40560,NC,Jackson
37101,19,174837,NC,Johnston
37103,-1,10272,NC,Jones
37105,-1,59341,NC,Lee
37107,-1,59166,NC,Lenoir
37109,17,78612,NC,Lincoln
37111,-1,45006,NC,McDowell
37113,-1,33820,NC,Macon
37115,-1,20890,NC,Madison
37117,-1,23888,NC,Martin
37119,92,968367,NC,Mecklenburg
37121,-1,15380,NC,Mitchell
37123,-1,27616,NC,Montgomery
37125,12,90376,NC,Moore
37127,16,95240,NC,Nash
37129,43,209189,NC,New Hanover
37131,-1,21312,NC,Northampton
37133,23,183807,NC,Onslow
37135,14,137551,NC,Orange
37137,-1,13041,NC,Pamlico
37139,-1,40546,NC,Pasquotank
37141,-1,53884,NC,Pender
37143,-1,13543,NC,Perquimans
37145,-1,39167,NC,Person
37147,17,172913,NC,Pitt
37149,-1,20246,NC,Polk
37151,23,142251,NC,Randolph
37153,11,46357,NC,Richmond
37155,24,135412,NC,Robeson
37157,18,92684,NC,Rockingham
37159,30,137832,NC,Rowan
37161,10,67204,NC,Rutherford
37163,-1,63912,NC,Sampson
37165,-1,36156,NC,Scotland
37167,12,60485,NC,Stanly
37169,-1,46773,NC,Stokes
37171,15,73485,NC,Surry
37173,-1,14098,NC,Swain
37175,10,32820,NC,Transylvania
37177,-1,4138,NC,Tyrrell
37179,10,208362,NC,Union
37181,11,45057,NC,Vance
37183,56,952296,NC,Wake
37185,-1,20663,NC,Warren
37187,-1,12716,NC,Washington
37189,-1,52062,NC,Watauga
37191,11,124551,NC,Wayne
37193,18,69279,NC,Wilkes
37195,-1,81755,NC,Wilson
37197,10,38125,NC,Yadkin
37199,-1,17616,NC,Yancey
38001,-1,2319,ND,Adams
38003,-1,11004,ND,Barnes
38005,-1,6760,ND,Benson
38007,-1,914,ND,Billings
38009,-1,6581,ND,Bottineau
38011,-1,3211,ND,Bowman
38013,-1,2162,ND,Burke
38015,-1,85981,ND,Burleigh
38017,-1,157040,ND,Cass
38019,-1,3945,ND,Cavalier
38021,-1,5251,ND,Dickey
38023,-1,2239,ND,Divide
38025,-1,3967,ND,Dunn
38027,-1,2372,ND,Eddy
38029,-1,3485,ND,Emmons
38031,-1,3387,ND,Foster
38033,-1,1803,ND,Golden Valley
38035,-1,67697,ND,Grand Forks
38037,-1,2341,ND,Grant
38039,-1,2359,ND,Griggs
38041,-1,2558,ND,Hettinger
38043,-1,2431,ND,Kidder
38045,-1,4101,ND,LaMoure
38047,-1,1938,ND,Logan
38049,-1,5783,ND,McHenry
38051,-1,2756,ND,McIntosh
38053,-1,7963,ND,McKenzie
38055,-1,9384,ND,McLean
38057,-1,8492,ND,Mercer
38059,-1,28084,ND,Morton
38061,-1,8741,ND,Mountrail
38063,-1,3082,ND,Nelson
38065,-1,1837,ND,Oliver
38067,-1,7262,ND,Pembina
38069,-1,4461,ND,Pierce
38071,-1,11572,ND,Ramsey
38073,-1,5475,ND,Ransom
38075,-1,2554,ND,Renville
38077,-1,16221,ND,Richland
38079,-1,14364,ND,Rolette
38081,-1,3894,ND,Sargent
38083,-1,1279,ND,Sheridan
38085,-1,4352,ND,Sioux
38087,-1,761,ND,Slope
38089,-1,26919,ND,Stark
38091,-1,2000,ND,Steele
38093,-1,20983,ND,Stutsman
38095,-1,2326,ND,Towner
38097,-1,8070,ND,Traill
38099,-1,11065,ND,Walsh
38101,-1,65554,ND,Ward
38103,-1,4266,ND,Wells
38105,-1,26741,ND,Williams
39001,10,28358,OH,Adams
39003,15,105295,OH,Allen
39005,-1,53247,OH,Ashland
39007,26,100251,OH,Ashtabula
39009,10,64605,OH,Athens
39011,-1,45869,OH,Auglaize
39013,10,69612,OH,Belmont
39015,14,44392,OH,Brown
39017,95,370651,OH,Butler
39019,-1,28587,OH,Carroll
39021,-1,39574,OH,Champaign
39023,39,137172,OH,Clark
39025,64,199195,OH,Clermont
39027,13,41828,OH,Clinton
39029,20,106417,OH,Columbiana
39031,-1,36818,OH,Coshocton
39033,-1,42828,OH,Crawford
39035,246,1265611,OH,Cuyahoga
39037,10,52496,OH,Darke
39039,-1,38829,OH,Defiance
39041,19,181128,OH,Delaware
39043,13,76455,OH,Erie
39045,23,147500,OH,Fairfield
39047,-1,28838,OH,Fayette
39049,233,1197640,OH,Franklin
39051,-1,42452,OH,Fulton
39053,-1,30843,OH,Gallia
39055,-1,93862,OH,Geauga
39057,25,164421,OH,Greene
39059,-1,39836,OH,Guernsey
39061,181,802326,OH,Hamilton
39063,-1,75638,OH,Hancock
39065,-1,31639,OH,Hardin
39067,-1,15703,OH,Harrison
39069,-1,28074,OH,Henry
39071,-1,43034,OH,Highland
39073,-1,29304,OH,Hocking
39075,-1,43138,OH,Holmes
39077,-1,59243,OH,Huron
39079,-1,32909,OH,Jackson
39081,15,68336,OH,Jefferson
39083,-1,60790,OH,Knox
39085,50,229409,OH,Lake
39087,10,62114,OH,Lawrence
39089,18,167765,OH,Licking
39091,-1,45444,OH,Logan
39093,74,301689,OH,Lorain
39095,102,437135,OH,Lucas
39097,-1,42968,OH,Madison
39099,49,235777,OH,Mahoning
39101,20,66229,OH,Marion
39103,20,173669,OH,Medina
39105,-1,23602,OH,Meigs
39107,-1,40850,OH,Mercer
39109,16,103103,OH,Miami
39111,-1,14578,OH,Monroe
39113,170,534692,OH,Montgomery
39115,-1,14966,OH,Morgan
39117,-1,34972,OH,Morrow
39119,12,85872,OH,Muskingum
39121,-1,14583,OH,Noble
39123,-1,41307,OH,Ottawa
39125,-1,19270,OH,Paulding
39127,-1,35991,OH,Perry
39129,12,56326,OH,Pickaway
39131,-1,28486,OH,Pike
39133,18,161427,OH,Portage
39135,12,41880,OH,Preble
39137,-1,34189,OH,Putnam
39139,12,122590,OH,Richland
39141,13,77418,OH,Ross
39143,-1,60492,OH,Sandusky
39145,17,78586,OH,Scioto
39147,-1,56038,OH,Seneca
39149,-1,49133,OH,Shelby
39151,45,374807,OH,Stark
39153,104,541050,OH,Summit
39155,37,207371,OH,Trumbull
39157,-1,92452,OH,Tuscarawas
39159,-1,52834,OH,Union
39161,-1,28715,OH,Van Wert
39163,-1,13232,OH,Vinton
39165,38,217788,OH,Warren
39167,-1,61494,OH,Washington
39169,-1,115045,OH,Wayne
39171,-1,37553,OH,Williams
39173,10,128609,OH,Wood
39175,-1,22595,OH,Wyandot
40001,-1,22252,OK,Adair
40003,-1,5653,OK,Alfalfa
40005,-1,13978,OK,Atoka
40007,-1,5584,OK,Beaver
40009,-1,23123,OK,Beckham
40011,-1,9814,OK,Blaine
40013,12,43458,OK,Bryan
40015,-1,29680,OK,Caddo
40017,16,122543,OK,Canadian
40019,21,48099,OK,Carter
40021,-1,48051,OK,Cherokee
40023,-1,15173,OK,Choctaw
40025,-1,2392,OK,Cimarron
40027,50,266199,OK,Cleveland
40029,-1,5906,OK,Coal
40031,10,126609,OK,Comanche
40033,-1,6146,OK,Cotton
40035,-1,14720,OK,Craig
40037,11,70889,OK,Creek
40039,-1,28511,OK,Custer
40041,11,41397,OK,Delaware
40043,-1,4786,OK,Dewey
40045,-1,4069,OK,Ellis
40047,-1,61278,OK,Garfield
40049,10,27302,OK,Garvin
40051,20,53054,OK,Grady
40053,-1,4510,OK,Grant
40055,-1,6059,OK,Greer
40057,-1,2907,OK,Harmon
40059,-1,3707,OK,Harper
40061,-1,12866,OK,Haskell
40063,-1,13797,OK,Hughes
40065,-1,26260,OK,Jackson
40067,-1,6329,OK,Jefferson
40069,-1,10987,OK,Johnston
40071,-1,45681,OK,Kay
40073,-1,14989,OK,Kingfisher
40075,-1,9346,OK,Kiowa
40077,-1,10946,OK,Latimer
40079,11,49983,OK,Le Flore
40081,-1,34209,OK,Lincoln
40083,-1,43673,OK,Logan
40085,-1,9565,OK,Love
40087,10,35615,OK,McClain
40089,10,33240,OK,McCurtain
40091,-1,20521,OK,McIntosh
40093,-1,7669,OK,Major
40095,-1,15911,OK,Marshall
40097,-1,41124,OK,Mayes
40099,-1,13637,OK,Murray
40101,13,70531,OK,Muskogee
40103,-1,11515,OK,Noble
40105,-1,10597,OK,Nowata
40107,-1,12292,OK,Okfuskee
40109,179,742541,OK,Oklahoma
40111,11,39607,OK,Okmulgee
40113,-1,47996,OK,Osage
40115,10,32225,OK,Ottawa
40117,-1,16457,OK,Pawnee
40119,10,78457,OK,Payne
40121,15,45111,OK,Pittsburg
40123,-1,38039,OK,Pontotoc
40125,12,70679,OK,Pottawatomie
40127,-1,11227,OK,Pushmataha
40129,-1,3773,OK,Roger Mills
40131,-1,88404,OK,Rogers
40133,-1,25468,OK,Seminole
40135,-1,41489,OK,Sequoyah
40137,17,44873,OK,Stephens
40139,-1,21470,OK,Texas
40141,-1,7788,OK,Tillman
40143,121,614582,OK,Tulsa
40145,15,75043,OK,Wagoner
40147,-1,51579,OK,Washington
40149,-1,11654,OK,Washita
40151,-1,8838,OK,Woods
40153,-1,20622,OK,Woodward
41001,-1,15987,OR,Baker
41003,-1,86441,OR,Benton
41005,33,383339,OR,Clackamas
41007,-1,37351,OR,Clatsop
41009,-1,49201,OR,Columbia
41011,-1,62745,OR,Coos
41013,-1,20642,OR,Crook
41015,-1,22237,OR,Curry
41017,13,161765,OR,Deschutes
41019,18,107111,OR,Douglas
41021,-1,1947,OR,Gilliam
41023,-1,7328,OR,Grant
41025,-1,7246,OR,Harney
41027,-1,22587,OR,Hood River
41029,47,206346,OR,Jackson
41031,-1,21763,OR,Jefferson
41033,12,82798,OR,Josephine
41035,-1,66075,OR,Klamath
41037,-1,7768,OR,Lake
41039,45,354993,OR,Lane
41041,10,46158,OR,Lincoln
41043,18,118332,OR,Linn
41045,-1,30619,OR,Malheur
41047,43,319946,OR,Marion
41049,-1,11237,OR,Morrow
41051,125,759071,OR,Multnomah
41053,-1,76298,OR,Polk
41055,-1,1732,OR,Sherman
41057,-1,25329,OR,Tillamook
41059,-1,76891,OR,Umatilla
41061,-1,25807,OR,Union
41063,-1,6810,OR,Wallowa
41065,-1,25470,OR,Wasco
41067,56,547639,OR,Washington
41069,-1,1420,OR,Wheeler
41071,13,100687,OR,Yamhill
42001,-1,101535,PA,Adams
42003,280,1230842,PA,Allegheny
42005,14,68367,PA,Armstrong
42007,34,170250,PA,Beaver
42009,-1,49375,PA,Bedford
42011,53,413331,PA,Berks
42013,19,126991,PA,Blair
42015,12,62847,PA,Bradford
42017,113,625930,PA,Bucks
42019,23,185081,PA,Butler
42021,31,141531,PA,Cambria
42023,-1,4946,PA,Cameron
42025,11,64963,PA,Carbon
42027,15,155936,PA,Centre
42029,60,506278,PA,Chester
42031,-1,39437,PA,Clarion
42033,-1,81479,PA,Clearfield
42035,-1,39740,PA,Clinton
42037,-1,66888,PA,Columbia
42039,16,87675,PA,Crawford
42041,26,239217,PA,Cumberland
42043,35,269961,PA,Dauphin
42045,151,560834,PA,Delaware
42047,-1,31627,PA,Elk
42049,52,281541,PA,Erie
42051,16,135464,PA,Fayette
42053,-1,7655,PA,Forest
42055,17,151575,PA,Franklin
42057,-1,14749,PA,Fulton
42059,-1,38063,PA,Greene
42061,-1,46052,PA,Huntingdon
42063,18,88255,PA,Indiana
42065,10,44839,PA,Jefferson
42067,-1,24900,PA,Juniata
42069,57,214583,PA,Lackawanna
42071,58,526864,PA,Lancaster
42073,14,89713,PA,Lawrence
42075,-1,135633,PA,Lebanon
42077,57,355403,PA,Lehigh
42079,60,321420,PA,Luzerne
42081,11,117319,PA,Lycoming
42083,-1,43234,PA,Mc Kean
42085,21,115806,PA,Mercer
42087,-1,46832,PA,Mifflin
42089,26,168567,PA,Monroe
42091,136,809540,PA,Montgomery
42093,-1,18454,PA,Montour
42095,43,299293,PA,Northampton
42097,-1,94512,PA,Northumberland
42099,-1,45720,PA,Perry
42101,460,1550379,PA,Philadelphia
42103,-1,56758,PA,Pike
42105,-1,17610,PA,Potter
42107,39,147302,PA,Schuylkill
42109,-1,39803,PA,Snyder
42111,13,77191,PA,Somerset
42113,-1,6446,PA,Sullivan
42115,-1,42758,PA,Susquehanna
42117,-1,42606,PA,Tioga
42119,-1,45143,PA,Union
42121,10,54232,PA,Venango
42123,-1,41239,PA,Warren
42125,33,208480,PA,Washington
42127,13,51695,PA,Wayne
42129,106,363179,PA,Westmoreland
42131,12,28345,PA,Wyoming
42133,73,437641,PA,York
44001,-1,49264,RI,Bristol
44003,47,165134,RI,Kent
44005,-1,82948,RI,Newport
44007,120,629364,RI,Providence
44009,17,126191,RI,Washington
45001,-1,25054,SC,Abbeville
45003,32,163284,SC,Aiken
45005,-1,9988,SC,Allendale
45007,30,189328,SC,Anderson
45009,-1,15708,SC,Bamberg
45011,-1,22295,SC,Barnwell
45013,13,167460,SC,Beaufort
45015,28,189560,SC,Berkeley
45017,-1,14915,SC,Calhoun
45019,37,365097,SC,Charleston
45021,13,55860,SC,Cherokee
45023,-1,32659,SC,Chester
45025,-1,46096,SC,Chesterfield
45027,-1,34265,SC,Clarendon
45029,-1,38224,SC,Colleton
45031,-1,68123,SC,Darlington
45033,-1,31534,SC,Dillon
45035,17,142466,SC,Dorchester
45037,-1,26342,SC,Edgefield
45039,-1,23393,SC,Fairfield
45041,-1,138030,SC,Florence
45043,-1,60232,SC,Georgetown
45045,75,466431,SC,Greenville
45047,-1,69913,SC,Greenwood
45049,-1,20725,SC,Hampton
45051,35,281772,SC,Horry
45053,-1,25952,SC,Jasper
45055,12,62206,SC,Kershaw
45057,-1,79184,SC,Lancaster
45059,-1,66243,SC,Laurens
45061,-1,18672,SC,Lee
45063,35,269949,SC,Lexington
45065,-1,9944,SC,McCormick
45067,-1,32425,SC,Marion
45069,-1,28159,SC,Marlboro
45071,-1,37561,SC,Newberry
45073,21,74603,SC,Oconee
45075,-1,91397,SC,Orangeburg
45077,32,119634,SC,Pickens
45079,38,393501,SC,Richland
45081,-1,19977,SC,Saluda
45083,36,288422,SC,Spartanburg
45085,-1,107943,SC,Sumter
45087,-1,28221,SC,Union
45089,-1,33628,SC,Williamsburg
45091,37,234385,SC,York
46003,-1,2748,SD,Aurora
46005,-1,18004,SD,Beadle
46007,-1,3440,SD,Bennett
46009,-1,7039,SD,Bon Homme
46011,-1,32700,SD,Brookings
46013,-1,37597,SD,Brown
46015,-1,5320,SD,Brule
46017,-1,2016,SD,Buffalo
46019,-1,10244,SD,Butte
46021,-1,1389,SD,Campbell
46023,-1,9202,SD,Charles Mix
46025,-1,3587,SD,Clark
46027,-1,14125,SD,Clay
46029,-1,27607,SD,Codington
46031,-1,4085,SD,Corson
46033,-1,8319,SD,Custer
46035,-1,19788,SD,Davison
46037,-1,5632,SD,Day
46039,-1,4371,SD,Deuel
46041,-1,5545,SD,Dewey
46043,-1,2961,SD,Douglas
46045,-1,4027,SD,Edmunds
46047,-1,6989,SD,Fall River
46049,-1,2371,SD,Faulk
46051,-1,7257,SD,Grant
46053,-1,4256,SD,Gregory
46055,-1,1913,SD,Haakon
46057,-1,5954,SD,Hamlin
46059,-1,3390,SD,Hand
46061,-1,3382,SD,Hanson
46063,-1,1318,SD,Harding
46065,-1,17433,SD,Hughes
46067,-1,7223,SD,Hutchinson
46069,-1,1430,SD,Hyde
46071,-1,3175,SD,Jackson
46073,-1,2040,SD,Jerauld
46075,-1,1007,SD,Jones
46077,-1,5234,SD,Kingsbury
46079,-1,11827,SD,Lake
46081,-1,24385,SD,Lawrence
46083,-1,48329,SD,Lincoln
46085,-1,3781,SD,Lyman
46087,-1,5600,SD,McCook
46089,-1,2428,SD,McPherson
46091,-1,4662,SD,Marshall
46093,-1,25930,SD,Meade
46095,-1,2091,SD,Mellette
46097,-1,2321,SD,Miner
46099,10,175494,SD,Minnehaha
46101,-1,6457,SD,Moody
46103,-1,104393,SD,Pennington
46105,-1,3030,SD,Perkins
46107,-1,2351,SD,Potter
46109,-1,10341,SD,Roberts
46111,-1,2325,SD,Sanborn
46113,-1,14071,SD,Shannon
46115,-1,6650,SD,Spink
46117,-1,2963,SD,Stanley
46119,-1,1441,SD,Sully
46121,-1,9938,SD,Todd
46123,-1,5485,SD,Tripp
46125,-1,8330,SD,Turner
46127,-1,14770,SD,Union
46129,-1,5470,SD,Walworth
46135,-1,22595,SD,Yankton
46137,-1,2865,SD,Ziebach
47001,19,75326,TN,Anderson
47003,-1,45307,TN,Bedford
47005,-1,16354,TN,Benton
47007,-1,12791,TN,Bledsoe
47009,26,124069,TN,Blount
47011,25,101101,TN,Bradley
47013,-1,40460,TN,Campbell
47015,-1,13868,TN,Cannon
47017,-1,28707,TN,Carroll
47019,10,57309,TN,Carter
47021,12,39245,TN,Cheatham
47023,-1,17213,TN,Chester
47025,-1,31770,TN,Claiborne
47027,-1,7801,TN,Clay
47029,11,35450,TN,Cocke
47031,13,53132,TN,Coffee
47033,-1,14607,TN,Crockett
47035,13,57073,TN,Cumberland
47037,109,649004,TN,Davidson
47039,-1,11660,TN,Decatur
47041,-1,18911,TN,DeKalb
47043,-1,50177,TN,Dickson
47045,-1,38246,TN,Dyer
47047,-1,38662,TN,Fayette
47049,-1,17924,TN,Fentress
47051,-1,40786,TN,Franklin
47053,-1,49689,TN,Gibson
47055,-1,29006,TN,Giles
47057,-1,22649,TN,Grainger
47059,20,68654,TN,Greene
47061,-1,13653,TN,Grundy
47063,25,62712,TN,Hamblen
47065,69,345783,TN,Hamilton
47067,-1,6675,TN,Hancock
47069,-1,26528,TN,Hardeman
47071,-1,26005,TN,Hardin
47073,12,56561,TN,Hawkins
47075,-1,18281,TN,Haywood
47077,-1,28006,TN,Henderson
47079,-1,32373,TN,Henry
47081,-1,24132,TN,Hickman
47083,-1,8408,TN,Houston
47085,-1,18271,TN,Humphreys
47087,-1,11524,TN,Jackson
47089,-1,52428,TN,Jefferson
47091,-1,18121,TN,Johnson
47093,95,440793,TN,Knox
